title,release_date,developer,publisher,genre,product_rating,user_score,platform,metascore,source,summary
Warriors Orochi 4,2018-10-16,Omega Force,Koei Tecmo Games,3D Beat-'Em-Up,Rated T For Teen,8.0,Xbox One,68,dataset3,
Warriors Orochi 4,2018-10-16,Omega Force,Koei Tecmo Games,3D Beat-'Em-Up,Rated T For Teen,8.0,PC,77,dataset3,
Metal Gear Solid 5: Ground Zeroes,2014-03-18,Kojima Productions,Konami,Open-World Action,Rated M For Mature,6.5,Xbox 360,tbd,dataset3,
Metal Gear Solid 5: Ground Zeroes,2014-03-18,Kojima Productions,Konami,Open-World Action,Rated M For Mature,6.5,Xbox One,76,dataset3,
Metal Gear Solid 5: Ground Zeroes,2014-03-18,Kojima Productions,Konami,Open-World Action,Rated M For Mature,6.5,PlayStation 4,75,dataset3,
Metal Gear Solid 5: Ground Zeroes,2014-03-18,Kojima Productions,Konami,Open-World Action,Rated M For Mature,6.5,PlayStation 3,66,dataset3,
Metal Gear Solid 5: Ground Zeroes,2014-03-18,Kojima Productions,Konami,Open-World Action,Rated M For Mature,6.5,PC,80,dataset3,
Asheron's Call 2: Fallen Kings,2002-11-20,Turbine Inc.,Microsoft Game Studios,MMORPG,Rated M For Mature,6.6,PC,82,dataset3,
Resident Evil: Resistance,2020-04-03,NeoBards Entertainment,Capcom,Survival,Rated M For Mature,6.7,Xbox One,tbd,dataset3,
Resident Evil: Resistance,2020-04-03,NeoBards Entertainment,Capcom,Survival,Rated M For Mature,6.7,PlayStation 4,64,dataset3,
Resident Evil: Resistance,2020-04-03,NeoBards Entertainment,Capcom,Survival,Rated M For Mature,6.7,PC,tbd,dataset3,
Tony Hawk's Project 8,2006-11-07,Neversoft Entertainment,Activision,Skating,Rated T For Teen,7.2,Xbox 360,81,dataset3,
Tony Hawk's Project 8,2006-11-07,Neversoft Entertainment,Activision,Skating,Rated T For Teen,7.2,PSP,68,dataset3,
Tony Hawk's Project 8,2006-11-07,Neversoft Entertainment,Activision,Skating,Rated T For Teen,7.2,PlayStation 3,76,dataset3,
Tony Hawk's Project 8,2006-11-07,Neversoft Entertainment,Activision,Skating,Rated T For Teen,7.2,Xbox,67,dataset3,
Tony Hawk's Project 8,2006-11-07,Neversoft Entertainment,Activision,Skating,Rated T For Teen,7.2,PlayStation 2,69,dataset3,
Total War: Rome 2,2013-09-02,Creative Assembly,Sega,Real-Time Strategy,Rated T For Teen,4.4,PC,76,dataset3,
Valorant,2020-06-02,Riot Games,Riot Games,Tactical FPS,Rated T For Teen,4.8,PC,80,dataset3,
Blasters of the Universe,2018-02-27,Secret Location,Secret Location,Light Gun,Rated T For Teen,7.4,PC,tbd,dataset3,
Blasters of the Universe,2018-02-27,Secret Location,Secret Location,Light Gun,Rated T For Teen,7.4,PlayStation 4,76,dataset3,
Alan Wake 2,2023-10-27,Remedy Entertainment,Epic Games,Survival,Rated M For Mature,8.8,PlayStation 5,89,dataset3,
Alan Wake 2,2023-10-27,Remedy Entertainment,Epic Games,Survival,Rated M For Mature,8.8,PC,89,dataset3,
Alan Wake 2,2023-10-27,Remedy Entertainment,Epic Games,Survival,Rated M For Mature,8.8,Xbox Series X / S,90,dataset3,
Wars and Warriors: Joan of Arc,2004-02-07,Enlight Software,Enlight Software,Action Adventure,Rated T For Teen,6.8,PC,60,dataset3,
Incoming Forces,2002-09-25,Rage Software,Hip Games,FPS,Rated T For Teen,4.6,PC,67,dataset3,
Zelda 2: The Adventure of Link,2004-10-25,Nintendo,Nintendo,Action RPG,Rated E For Everyone,6.8,Game Boy Advance,73,dataset3,
King of Thieves,2015-02-12,ZeptoLab,ZeptoLab,Action,,5.3,iOS,69,dataset3,
EQQO,2020-02-07,Parallel Studio,Nakana.io,Point-and-Click,Rated E For Everyone,5.6,Nintendo Switch,66,dataset3,
SingStar Dance,2010-11-01,SCEE London Studio,SCEA,Dancing,Rated T For Teen,3.9,PlayStation 3,65,dataset3,
Star Wars: Republic Commando,2005-02-28,LucasArts,LucasArts,FPS,Rated T For Teen,8.4,Xbox,78,dataset3,
Star Wars: Republic Commando,2005-02-28,LucasArts,LucasArts,FPS,Rated T For Teen,8.4,PC,78,dataset3,
Star Wars: Republic Commando,2005-02-28,LucasArts,LucasArts,FPS,Rated T For Teen,8.4,PlayStation 4,58,dataset3,
Star Wars: Republic Commando,2005-02-28,LucasArts,LucasArts,FPS,Rated T For Teen,8.4,Nintendo Switch,70,dataset3,
Enslaved: Odyssey to the West - Pigsy's Perfect 10,2010-11-23,Ninja Theory,Namco Bandai Games,Action Adventure,Rated T For Teen,7.2,Xbox 360,68,dataset3,
Enslaved: Odyssey to the West - Pigsy's Perfect 10,2010-11-23,Ninja Theory,Namco Bandai Games,Action Adventure,Rated T For Teen,7.2,PlayStation 3,79,dataset3,
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,2017-05-30,Telltale Games,Telltale Games,Point-and-Click,Rated M For Mature,6.6,PC,74,dataset3,
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,2017-05-30,Telltale Games,Telltale Games,Point-and-Click,Rated M For Mature,6.6,Xbox One,64,dataset3,
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,2017-05-30,Telltale Games,Telltale Games,Point-and-Click,Rated M For Mature,6.6,PlayStation 4,71,dataset3,
Commando Jack,2012-08-02,Colossal Games,Chillingo,Defense,,,iOS,70,dataset3,
Commando Jack,2012-08-02,Colossal Games,Chillingo,Defense,,,PC,tbd,dataset3,
The Descendant,2016-03-24,Gaming Corps AB,Gaming Corps AB,Third-Person Adventure,,7.0,PC,61,dataset3,
Urban Champion,2011-08-18,Arika,Nintendo,2D Fighting,Rated E +10 For Everyone +10,4.8,Nintendo 3DS,37,dataset3,
Aaero,2017-04-11,Mad Fellows Ltd,Mad Fellows Ltd,Rail Shooter,Rated E +10 For Everyone +10,7.2,PlayStation 4,77,dataset3,
Aaero,2017-04-11,Mad Fellows Ltd,Mad Fellows Ltd,Rail Shooter,Rated E +10 For Everyone +10,7.2,PC,tbd,dataset3,
Aaero,2017-04-11,Mad Fellows Ltd,Mad Fellows Ltd,Rail Shooter,Rated E +10 For Everyone +10,7.2,Xbox One,80,dataset3,
Beat Sketcher,2010-11-23,SCE Japan Studio,SCEA,Rhythm,Rated E For Everyone,6.0,PlayStation 3,67,dataset3,
Gigantic,2017-07-20,Motiga,Motiga,MOBA,Rated T For Teen,8.5,PC,76,dataset3,
Gigantic,2017-07-20,Motiga,Motiga,MOBA,Rated T For Teen,8.5,Xbox One,74,dataset3,
Dragon Ball Z: Budokai,2002-12-03,Dimps Corporation,Infogrames,3D Fighting,Rated T For Teen,7.5,PlayStation 2,67,dataset3,
Dragon Ball Z: Budokai,2002-12-03,Dimps Corporation,Infogrames,3D Fighting,Rated T For Teen,7.5,GameCube,65,dataset3,
Tethered,2016-10-25,Secret Sorcery Towers,Secret Sorcery Towers,Strategy,Rated E +10 For Everyone +10,7.6,PlayStation 4,76,dataset3,
Tethered,2016-10-25,Secret Sorcery Towers,Secret Sorcery Towers,Strategy,Rated E +10 For Everyone +10,7.6,PC,tbd,dataset3,
Bone: Out From Boneville,2005-09-15,Telltale Games,Telltale Games,Third-Person Adventure,,5.8,PC,68,dataset3,
Wacky World of Sports,2009-09-22,Tabot,Sega,Sports,Rated E +10 For Everyone +10,,Wii,45,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,GameCube,51,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,PC,59,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,PlayStation 2,52,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,Game Boy Advance,tbd,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,Nintendo DS,72,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,Xbox 360,59,dataset3,
Bionicle Heroes,2006-11-15,Traveller's Tales,Eidos Interactive,Third Person Shooter,Rated E +10 For Everyone +10,6.0,Wii,52,dataset3,
Return to Mysterious Island,2004-11-02,Kheops Studio,DreamCatcher Interactive,Point-and-Click,Rated T For Teen,7.6,PC,79,dataset3,
Bloons TD 4,2010-12-03,Digital Goldfish Ltd,Digital Goldfish Ltd,Defense,,6.8,iOS,69,dataset3,
Bloons TD 4,2010-12-03,Digital Goldfish Ltd,Digital Goldfish Ltd,Defense,,6.8,Nintendo DS,tbd,dataset3,
Legend of the Guardians: The Owls of Ga'Hoole,2010-09-14,Krome Studios,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,7.7,PlayStation 3,62,dataset3,
Legend of the Guardians: The Owls of Ga'Hoole,2010-09-14,Krome Studios,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,7.7,Nintendo DS,33,dataset3,
Legend of the Guardians: The Owls of Ga'Hoole,2010-09-14,Krome Studios,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,7.7,Wii,54,dataset3,
Legend of the Guardians: The Owls of Ga'Hoole,2010-09-14,Krome Studios,Warner Bros. Interactive Entertainment,Action Adventure,Rated E +10 For Everyone +10,7.7,Xbox 360,60,dataset3,
The House of the Dead 4,2012-04-17,Sega,Sega,Light Gun,Rated M For Mature,7.7,PlayStation 3,73,dataset3,
Total War: Three Kingdoms - A World Betrayed,2020-03-19,Creative Assembly,Sega,Real-Time Strategy,,6.5,PC,80,dataset3,
Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital,Adventure,Rated E For Everyone,6.5,PC,79,dataset3,
Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital,Adventure,Rated E For Everyone,6.5,Xbox One,74,dataset3,
Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital,Adventure,Rated E For Everyone,6.5,PlayStation 4,81,dataset3,
Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital,Adventure,Rated E For Everyone,6.5,Nintendo Switch,80,dataset3,
Minit,2018-04-03,"JW, Kitty, Jukio, and Dom",Devolver Digital,Adventure,Rated E For Everyone,6.5,iOS,tbd,dataset3,
Tormented Souls,2021-08-27,Dual Effect,PQube,Survival,Rated M For Mature,7.6,PlayStation 4,tbd,dataset3,
Tormented Souls,2021-08-27,Dual Effect,PQube,Survival,Rated M For Mature,7.6,Nintendo Switch,78,dataset3,
Tormented Souls,2021-08-27,Dual Effect,PQube,Survival,Rated M For Mature,7.6,PC,75,dataset3,
Tormented Souls,2021-08-27,Dual Effect,PQube,Survival,Rated M For Mature,7.6,PlayStation 5,72,dataset3,
Tormented Souls,2021-08-27,Dual Effect,PQube,Survival,Rated M For Mature,7.6,Xbox Series X / S,79,dataset3,
The Conduit,2009-06-23,High Voltage Software,Sega,FPS,Rated T For Teen,7.1,Wii,69,dataset3,
Tekken 7,2017-06-02,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,6.5,PlayStation 4,82,dataset3,
Tekken 7,2017-06-02,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,6.5,Xbox One,81,dataset3,
Tekken 7,2017-06-02,Bandai Namco Games,Bandai Namco Games,3D Fighting,Rated T For Teen,6.5,PC,82,dataset3,
Fast Five the Movie: Official Game,2011-04-20,Gameloft,Gameloft,Auto Racing Sim,,,iOS,81,dataset3,
Darksiders 3: Keepers of the Void,2019-07-16,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,2.5,PlayStation 4,59,dataset3,
Darksiders 3: Keepers of the Void,2019-07-16,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,2.5,PC,tbd,dataset3,
Darksiders 3: Keepers of the Void,2019-07-16,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,2.5,Xbox One,66,dataset3,
Rocket League,2015-07-07,Psyonix,Psyonix,Soccer,Rated E For Everyone,8.3,PlayStation 4,85,dataset3,
Rocket League,2015-07-07,Psyonix,Psyonix,Soccer,Rated E For Everyone,8.3,PC,86,dataset3,
Rocket League,2015-07-07,Psyonix,Psyonix,Soccer,Rated E For Everyone,8.3,Xbox One,87,dataset3,
Rocket League,2015-07-07,Psyonix,Psyonix,Soccer,Rated E For Everyone,8.3,Nintendo Switch,86,dataset3,
Cradle,2015-07-24,Flying Cafe for Semianimals,Flying Cafe for Semianimals,First-Person Adventure,,7.5,PC,65,dataset3,
Ratchet: Deadlocked,2005-10-25,Insomniac Games,SCEA,Third Person Shooter,Rated T For Teen,8.7,PlayStation 2,81,dataset3,
Sesame Street: Once Upon a Monster,2011-10-11,Double Fine Productions,Warner Bros. Interactive Entertainment,Third-Person Adventure,Rated E For Everyone,6.9,Xbox 360,79,dataset3,
Gal*Gun: Double Peace,2016-08-02,Inti Creates,PQube,Light Gun,Rated M For Mature,7.0,PlayStation 4,64,dataset3,
Gal*Gun: Double Peace,2016-08-02,Inti Creates,PQube,Light Gun,Rated M For Mature,7.0,PlayStation Vita,tbd,dataset3,
Gal*Gun: Double Peace,2016-08-02,Inti Creates,PQube,Light Gun,Rated M For Mature,7.0,Nintendo Switch,66,dataset3,
Chronos Twins 510,2010-01-11,EnjoyUp Games,EnjoyUp Games,Action Adventure,Rated E +10 For Everyone +10,,Wii,68,dataset3,
F-Zero GX,2003-08-26,Amusement Vision,Nintendo,Future Racing,Rated T For Teen,8.7,GameCube,89,dataset3,
Cultures 2: The Gates of Asgard,2002-08-26,Funatics,JoWooD Entertainment AG,Management,Rated T For Teen,7.5,PC,72,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,PC,65,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,PlayStation 5,59,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,Nintendo Switch,54,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,Xbox Series X / S,tbd,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,PlayStation 4,tbd,dataset3,
Rustler,2021-08-31,Jutsu Games,Modus Games,Open-World Action,Rated M For Mature,5.7,Xbox One,70,dataset3,
1 Hate Running Backwards,2018-05-22,Binx Interactive,Devolver Digital,Vertical Shoot-'Em-Up,Rated T For Teen,,PC,71,dataset3,
1 Hate Running Backwards,2018-05-22,Binx Interactive,Devolver Digital,Vertical Shoot-'Em-Up,Rated T For Teen,,Nintendo Switch,tbd,dataset3,
1 Hate Running Backwards,2018-05-22,Binx Interactive,Devolver Digital,Vertical Shoot-'Em-Up,Rated T For Teen,,PlayStation 4,63,dataset3,
1 Hate Running Backwards,2018-05-22,Binx Interactive,Devolver Digital,Vertical Shoot-'Em-Up,Rated T For Teen,,Xbox One,65,dataset3,
The Tomorrow Children,2016-09-06,Q-Games,Sony Interactive Entertainment,Sandbox,Rated T For Teen,5.8,PlayStation 4,54,dataset3,
10 Rebirth,2013-11-15,Egosoft,Deep Silver,Space Sim,Rated T For Teen,3.2,PC,33,dataset3,
Song of Iron,2021-08-31,Escape,Escape,Action Adventure,,4.3,PC,71,dataset3,
Song of Iron,2021-08-31,Escape,Escape,Action Adventure,,4.3,Xbox Series X / S,74,dataset3,
Song of Iron,2021-08-31,Escape,Escape,Action Adventure,,4.3,Xbox One,tbd,dataset3,
DOOM 3: VR Edition,2021-03-29,Archiact Interactive Ltd.,Bethesda Softworks,FPS,Rated M For Mature,7.4,PlayStation 4,67,dataset3,
Night at the Museum: Battle of the Smithsonian The Video Game,2009-05-05,Majesco,Majesco,Linear Action Adventure,Rated E +10 For Everyone +10,5.4,Wii,54,dataset3,
Night at the Museum: Battle of the Smithsonian The Video Game,2009-05-05,Majesco,Majesco,Linear Action Adventure,Rated E +10 For Everyone +10,5.4,Xbox 360,50,dataset3,
Night at the Museum: Battle of the Smithsonian The Video Game,2009-05-05,Majesco,Majesco,Linear Action Adventure,Rated E +10 For Everyone +10,5.4,Nintendo DS,tbd,dataset3,
Fight Night Round 4,2009-06-23,EA Canada,EA Sports,Combat Sport,Rated T For Teen,8.0,PlayStation 3,88,dataset3,
Fight Night Round 4,2009-06-23,EA Canada,EA Sports,Combat Sport,Rated T For Teen,8.0,Xbox 360,87,dataset3,
Vane,2019-01-15,Friend & Foe,Friend & Foe,Adventure,Rated E +10 For Everyone +10,5.2,PC,63,dataset3,
Vane,2019-01-15,Friend & Foe,Friend & Foe,Adventure,Rated E +10 For Everyone +10,5.2,PlayStation 4,49,dataset3,
Dead Stop,2012-09-27,Chillingo,Chillingo,Defense,,,iOS,74,dataset3,
Blazing Chrome,2019-07-11,JoyMasher,The Arcade Crew,2D Platformer,Rated T For Teen,7.6,PC,79,dataset3,
Blazing Chrome,2019-07-11,JoyMasher,The Arcade Crew,2D Platformer,Rated T For Teen,7.6,Nintendo Switch,79,dataset3,
Blazing Chrome,2019-07-11,JoyMasher,The Arcade Crew,2D Platformer,Rated T For Teen,7.6,PlayStation 4,76,dataset3,
Blazing Chrome,2019-07-11,JoyMasher,The Arcade Crew,2D Platformer,Rated T For Teen,7.6,Xbox One,82,dataset3,
NBA 2K20,2019-09-06,Visual Concepts,2K Games,Basketball Sim,Rated E For Everyone,1.5,PlayStation 4,78,dataset3,
NBA 2K20,2019-09-06,Visual Concepts,2K Games,Basketball Sim,Rated E For Everyone,1.5,Xbox One,80,dataset3,
NBA 2K20,2019-09-06,Visual Concepts,2K Games,Basketball Sim,Rated E For Everyone,1.5,PC,74,dataset3,
NBA 2K20,2019-09-06,Visual Concepts,2K Games,Basketball Sim,Rated E For Everyone,1.5,Nintendo Switch,73,dataset3,
Warhammer: Mark of Chaos,2006-11-14,Black Hole Games,Namco Bandai Games,Real-Time Strategy,Rated M For Mature,7.1,PC,73,dataset3,
Sorcery! Parts 1 and 2,2016-02-02,inkle,inkle,Compilation,,7.5,PC,69,dataset3,
Wolfstride,2021-12-07,Ota Imon Studios,Raw Fury,RPG,,6.9,PC,76,dataset3,
Final Fight: Streetwise,2006-02-28,Capcom,Capcom,3D Beat-'Em-Up,Rated M For Mature,8.1,PlayStation 2,43,dataset3,
Final Fight: Streetwise,2006-02-28,Capcom,Capcom,3D Beat-'Em-Up,Rated M For Mature,8.1,Xbox,42,dataset3,
Destroy All Humans! Path of the Furon,2008-12-01,Sandblast,THQ,Action Adventure,Rated T For Teen,6.2,Xbox 360,34,dataset3,
Crimson Tears,2004-07-21,DreamFactory,Capcom,3D Beat-'Em-Up,Rated T For Teen,8.0,PlayStation 2,62,dataset3,
Dungeon Munchies,2022-07-28,maJAJa,Chorus Worldwide,Action RPG,Rated M For Mature,,Nintendo Switch,54,dataset3,
Carnival Island,2011-11-15,Magic Pixel Games,SCEA,Party,Rated E For Everyone,5.2,PlayStation 3,66,dataset3,
King's Quest Chapter 4: Snow Place Like Home,2016-09-27,The Odd Gentlemen,Sierra Games,Adventure,Rated E +10 For Everyone +10,5.4,PC,tbd,dataset3,
King's Quest Chapter 4: Snow Place Like Home,2016-09-27,The Odd Gentlemen,Sierra Games,Adventure,Rated E +10 For Everyone +10,5.4,PlayStation 4,67,dataset3,
King's Quest Chapter 4: Snow Place Like Home,2016-09-27,The Odd Gentlemen,Sierra Games,Adventure,Rated E +10 For Everyone +10,5.4,Xbox One,tbd,dataset3,
Urban Trial Freestyle 2,2017-04-20,Teyon,Tate Multimedia,Auto Racing,Rated E +10 For Everyone +10,6.3,Nintendo 3DS,67,dataset3,
GoldenEye 007 (2010),2010-11-02,Eurocom,Activision,FPS,Rated T For Teen,7.8,Wii,81,dataset3,
GoldenEye 007 (2010),2010-11-02,Eurocom,Activision,FPS,Rated T For Teen,7.8,Nintendo DS,64,dataset3,
The Solus Project,2016-06-07,Grip Games,Teotl Studios,Survival,,6.7,Xbox One,69,dataset3,
The Solus Project,2016-06-07,Grip Games,Teotl Studios,Survival,,6.7,PC,68,dataset3,
The Solus Project,2016-06-07,Grip Games,Teotl Studios,Survival,,6.7,PlayStation 4,65,dataset3,
Kingdom Hearts Re:Chain of Memories,2008-12-02,Jupiter Corporation,Square Enix,Action RPG,Rated E +10 For Everyone +10,7.6,PlayStation 2,68,dataset3,
Point Blank DS,2006-06-13,TOSE,Namco Bandai Games,Light Gun,Rated E +10 For Everyone +10,4.3,Nintendo DS,66,dataset3,
10-Men: Next Dimension,2002-10-15,Paradox Development,Activision,3D Fighting,Rated T For Teen,7.4,GameCube,63,dataset3,
10-Men: Next Dimension,2002-10-15,Paradox Development,Activision,3D Fighting,Rated T For Teen,7.4,PlayStation 2,61,dataset3,
10-Men: Next Dimension,2002-10-15,Paradox Development,Activision,3D Fighting,Rated T For Teen,7.4,Xbox,56,dataset3,
Dance Dance Revolution Ultramix,2003-11-20,Konami Computer Entertainment Hawaii,Konami,Dancing,Rated E For Everyone,,Xbox,82,dataset3,
Darksiders 3,2018-11-27,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,7.2,PC,70,dataset3,
Darksiders 3,2018-11-27,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,7.2,PlayStation 4,64,dataset3,
Darksiders 3,2018-11-27,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,7.2,Xbox One,69,dataset3,
Darksiders 3,2018-11-27,Gunfire Games,THQ Nordic,Open-World Action,Rated M For Mature,7.2,Nintendo Switch,58,dataset3,
Space Hulk: Tactics,2018-10-09,Cyanide,Focus Home Interactive,Turn-Based Tactics,,6.3,PC,73,dataset3,
Space Hulk: Tactics,2018-10-09,Cyanide,Focus Home Interactive,Turn-Based Tactics,,6.3,PlayStation 4,68,dataset3,
Space Hulk: Tactics,2018-10-09,Cyanide,Focus Home Interactive,Turn-Based Tactics,,6.3,Xbox One,71,dataset3,
Nether,2014-06-05,"Phosphor Games Studio, LLC",Nether Productions,MMORPG,,4.6,PC,57,dataset3,
Rocky (2002),2002-11-17,Rage Software,Ubisoft,Combat Sport,Rated T For Teen,6.5,GameCube,74,dataset3,
Rocky (2002),2002-11-17,Rage Software,Ubisoft,Combat Sport,Rated T For Teen,6.5,Xbox,74,dataset3,
Rocky (2002),2002-11-17,Rage Software,Ubisoft,Combat Sport,Rated T For Teen,6.5,Game Boy Advance,63,dataset3,
Rocky (2002),2002-11-17,Rage Software,Ubisoft,Combat Sport,Rated T For Teen,6.5,PlayStation 2,74,dataset3,
Beyond Blue,2020-06-11,E-Line Media,E-Line Media,Third-Person Adventure,,6.8,PC,72,dataset3,
Beyond Blue,2020-06-11,E-Line Media,E-Line Media,Third-Person Adventure,,6.8,PlayStation 4,75,dataset3,
Beyond Blue,2020-06-11,E-Line Media,E-Line Media,Third-Person Adventure,,6.8,Xbox One,71,dataset3,
Beyond Blue,2020-06-11,E-Line Media,E-Line Media,Third-Person Adventure,,6.8,iOS,tbd,dataset3,
Beyond Blue,2020-06-11,E-Line Media,E-Line Media,Third-Person Adventure,,6.8,Nintendo Switch,68,dataset3,
Seven Kingdoms: Conquest,2007-10-15,Enlight Software,Enlight Software,Command RTS,Rated T For Teen,4.9,PC,38,dataset3,
Telling Lies,2019-08-23,Sam Barlow,Annapurna Interactive,Adventure,Rated M For Mature,5.9,PC,84,dataset3,
Telling Lies,2019-08-23,Sam Barlow,Annapurna Interactive,Adventure,Rated M For Mature,5.9,iOS,87,dataset3,
Telling Lies,2019-08-23,Sam Barlow,Annapurna Interactive,Adventure,Rated M For Mature,5.9,PlayStation 4,79,dataset3,
